которы	43699	0.00251
только	38693	0.00223
сказал	38608	0.00222
тельно	31337	0.00180
ственн	29967	0.00172
ительн	29733	0.00171
челове	26205	0.00151
говори	25895	0.00149
которо	21914	0.00126
скольк	20639	0.00119
еловек	20429	0.00118
ически	18487	0.00106
времен	17525	0.00101
оторые	17440	0.00100
господ	15937	0.00092
теперь	15668	0.00090
твенно	15629	0.00090
колько	15592	0.00090
ствова	15056	0.00087
больше	14352	0.00083
оторый	14301	0.00082
просто	13995	0.00081
ательн	13941	0.00080
ничего	13852	0.00080
послед	13123	0.00075
потому	13023	0.00075
оворит	12806	0.00074
уществ	12619	0.00073
станов	12470	0.00072
тическ	12372	0.00071
казыва	11934	0.00069
сторон	11860	0.00068
нескол	11858	0.00068
есколь	11858	0.00068
просил	11553	0.00066
действ	11525	0.00066
чувств	11394	0.00066
предст	11189	0.00064
против	11127	0.00064
смотре	11116	0.00064
тельны	11064	0.00064
оворил	11043	0.00064
ическо	10976	0.00063
возмож	10931	0.00063
озможн	10795	0.00062
казать	10615	0.00061
спроси	10401	0.00060
сущест	10348	0.00060
нибудь	10265	0.00059
редста	10140	0.00058
твенны	9989	0.00057
расска	9878	0.00057
витель	9618	0.00055
едстав	9612	0.00055
оказал	9500	0.00055
зможно	9462	0.00054
конечн	9447	0.00054
ставля	9116	0.00052
сейчас	9113	0.00052
следов	9111	0.00052
ествен	9090	0.00052
истори	9074	0.00052
ваться	9050	0.00052
тельст	8929	0.00051
ельств	8928	0.00051
соверш	8905	0.00051
правил	8883	0.00051
енного	8879	0.00051
оследн	8863	0.00051
ассказ	8806	0.00051
танови	8798	0.00051
предел	8795	0.00051
вается	8756	0.00050
ледова	8673	0.00050
всегда	8574	0.00049
онечно	8502	0.00049
понима	8482	0.00049
ействи	8453	0.00049
извест	8389	0.00048
твовал	8342	0.00048
енност	8248	0.00047
делать	8229	0.00047
пример	8011	0.00046
ремени	7984	0.00046
однако	7862	0.00045
ставил	7841	0.00045
остави	7777	0.00045
льност	7677	0.00044
почему	7665	0.00044
казала	7627	0.00044
вернул	7484	0.00043
работа	7400	0.00043
икогда	7333	0.00042
никогд	7331	0.00042
сказат	7290	0.00042
оторых	7270	0.00042
собств	7247	0.00042
вершен	7220	0.00042
ременн	7197	0.00041
некото	7169	0.00041
екотор	7168	0.00041
своего	7160	0.00041
мотрел	7155	0.00041
звестн	7087	0.00041
способ	7038	0.00040
авлени	7031	0.00040
значит	7004	0.00040
ответи	6895	0.00040
продол	6881	0.00040
обстве	6874	0.00040
бствен	6871	0.00040
именно	6854	0.00039
хорошо	6788	0.00039
казало	6780	0.00039
родолж	6767	0.00039
совсем	6766	0.00039
оверше	6694	0.00039
образо	6675	0.00038
ставит	6665	0.00038
ирован	6664	0.00038
залось	6602	0.00038
другой	6585	0.00038
осмотр	6581	0.00038
доволь	6580	0.00038
азалос	6562	0.00038
женщин	6547	0.00038
остоян	6517	0.00037
одного	6511	0.00037
ражени	6506	0.00037
словно	6483	0.00037
помина	6468	0.00037
азывае	6401	0.00037
большо	6382	0.00037
ностью	6347	0.00037
торого	6312	0.00036
ловека	6311	0.00036
нтерес	6309	0.00036
интере	6304	0.00036
наконе	6287	0.00036
увство	6225	0.00036
вопрос	6218	0.00036
вались	6189	0.00036
показа	6183	0.00036
аконец	6154	0.00035
тветил	6131	0.00035
больши	6085	0.00035
должен	6073	0.00035
получи	6072	0.00035
щество	6043	0.00035
слышал	6023	0.00035
зывает	5988	0.00034
сделал	5975	0.00034
опреде	5974	0.00034
комнат	5969	0.00034
льного	5955	0.00034
называ	5943	0.00034
встреч	5898	0.00034
странн	5889	0.00034
оторой	5859	0.00034
ершенн	5844	0.00034
оставл	5828	0.00034
оторое	5828	0.00034
котора	5820	0.00033
оторая	5819	0.00033
вместе	5768	0.00033
еловеч	5765	0.00033
ляется	5733	0.00033
дставл	5725	0.00033
